,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID
10,1.96e+18,1/9/2025 3:29,0,berulang jawabannya just a minute publik berhak langkah konkret presiden reformasidikorupsi krisislegitimasi,1.96e+18,,SandiMataram,in,0,1,0,https://x.com/undefined/status/1962357185528373470,1.76e+18,ReformasiDikorupsi,11
11,1.96e+18,31/08/2025 15:37,0,polisi gagah seragam senjata sejarah catat mahasiswa berdiri apaapa bikin rezim jatuh takut kebenaran reformasidikorupsi negarahukumkatanya,1.96e+18,,naa_aaii13,in,0,0,0,https://x.com/undefined/status/1962177825999601866,1.63e+18,ReformasiDikorupsi,12
12,1.96e+18,31/08/2025 14:04,0,nothing orang tua terbrainwashed orba sedari propaganda mengakar menjalar bertahan kepala baby psilocybin  amplifier information kiss bersyukur lahir era reformasi reformasidikorupsi umur perjuangan,1.96e+18,,tanyakanrl,in,0,0,0,https://x.com/undefined/status/1962154553744503199,1530005004.0,ReformasiDikorupsi,13
13,1.96e+18,31/08/2025 09:11,0,biar tagline tawa (laugh) indonesia gelap indonesia darurat reformasidikorupsi,1.96e+18,,FoxtailBrain,in,0,0,0,https://x.com/undefined/status/1962080859957371221,1.14e+18,ReformasiDikorupsi,14
14,1.96e+18,31/08/2025 02:09,0,reformasidikorupsi kasusnya perselisihan hasil pemilu omnibus law,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961974588008804704,1.77e+18,ReformasiDikorupsi,15
15,1.96e+18,30/08/2025 18:26,0,lapangan kagak kondusif liatliat utamakan keselamatan besok rakyat menang dprbubar reformasidikorupsi,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961857957551100274,1.47e+18,ReformasiDikorupsi,16
16,1.96e+18,30/08/2025 12:57,0,bekaskan pajak mencekik terbantai adem undang undang perampasan aset reformasidikorupsi reformasidpr suararakyatdijerat acab reformasidikebiri kawal usuttuntas revisiundangundangpolisi,1.96e+18,https://pbs.twimg.com/media/GzmgT-raEAABgx2.jpg,fariz_chamim,in,0,1,0,https://x.com/undefined/status/1961775382115524774,156323783.0,ReformasiDikorupsi,17
17,1.96e+18,30/08/2025 10:23,0,tuntutan diabaikan rakyat berhak bergerak mengembalikan nkri jalur proklamasi kedaulatan rakyat keadilan sosial kemanusiaan reformasipolri copotkapolri reformasidikorupsi kedaulatanrakyat,1.96e+18,,SandiMataram,in,0,0,0,https://x.com/undefined/status/1961736612003582325,1.76e+18,ReformasiDikorupsi,18
18,1.96e+18,30/08/2025 10:01,2,otak hati nurani dul bikin kesalahan langsung tanggung suka rela mundur reformasidikorupsi adem ayem baby orang,1.96e+18,,Bola_Jakarta,in,0,0,0,https://x.com/undefined/status/1961730943657574879,1.13e+18,ReformasiDikorupsi,19
19,1.96e+18,30/08/2025 08:28,0,demo reformasidikorupsi izin orang tua berangkat kampus lely hilda ibuku ngancam duluan biar diam diam ikutan demo sejujurnya hati kecilku ikutan guilty simpan quiet nothing,1.96e+18,https://pbs.twimg.com/media/Gzlis26bsAAjqpm.jpg,,in,0,0,0,https://x.com/undefined/status/1961707644017938898,1.08e+18,ReformasiDikorupsi,20
22,1.96e+18,30/08/2025 04:09,0,indonesia butuh presiden gagah podium indonesia butuh pemimpin berani mendengar rakyat diam berpihak penindasan pilihan tangan reformasidikorupsi indonesiaberduka,1.96e+18,,ananows_,in,0,0,0,https://x.com/undefined/status/1961642334615154950,484762423.0,ReformasiDikorupsi,23
23,1.96e+18,30/08/2025 04:09,0,dpr terima jutabulan rumah mewah rakyat turun jalan suaranya ditutup flatulence blanked mata lihat sengaja purapura buta amplifier tuli reformasidikorupsi indonesiaberduka,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1961642315816030408,484762423.0,ReformasiDikorupsi,24
24,1.96e+18,30/08/2025 00:46,0,titik mendidihnya indonesiagelap reformasidikorupsi revolusiataumatitertindas alternatif kegilaan reformasipolri reformasidpr reformasiparlemen reformasitotalpolri turunkanprabowogibran pemiluulang,1.96e+18,,WiseTigerSage,in,0,1,0,https://x.com/undefined/status/1961591309715816579,1.2e+18,ReformasiDikorupsi,25
25,1.96e+18,29/08/2025 17:15,0,demo reformasidikorupsi transum kakak barengbareng mahasiswa mencarmencar biar kena sweeping mencari information tikum dimana,1.96e+18,,bakuldimsum_,in,0,0,0,https://x.com/undefined/status/1961477730664378371,1.7e+18,ReformasiDikorupsi,26
26,1.96e+18,29/08/2025 12:12,1,reformasidikorupsi melancarkan narasi biar terkesan kanu heunceut gararesit,1.96e+18,,awsam_abu,in,0,0,0,https://x.com/undefined/status/1961401467677635009,2269707120.0,ReformasiDikorupsi,27
27,1.96e+18,29/08/2025 11:54,0,mundur tanggung ulah kebijakan kebijakan bodoh polisipembunuhrakyat reformasidikorupsi indonesiagelap,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961397051666600360,386967336.0,ReformasiDikorupsi,28
28,1.96e+18,29/08/2025 09:34,0,temenku wercok demo reformasidikorupsi ngetweet narasi giliran apaapa tolong very so lumayan cerdas hey you sayang juara kelas masuk wercok ngubah isi otaknya,1.96e+18,,,in,1,0,0,https://x.com/undefined/status/1961361801385529527,316918910.0,ReformasiDikorupsi,29
29,1.96e+18,29/08/2025 09:08,0,pasca reformasi gelombang demonstrasi senantiasa berujung klise reformasidikorupsi mositidakpercaya tolakomnibuslaw ruukhup semuabisakena kemarin indonesiagelap anyone but manchester united anyone but manchester united kebijakan kontroversial hasilnya disahkan,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1961355313891664382,1.72e+18,ReformasiDikorupsi,30
30,1.96e+18,29/08/2025 03:47,6,reformasidikorupsi aksi masyarakat nentang playstation network daerah gampang nyetop aksi snowballing nangkepin massa represi goblok ampuh,1.96e+18,,Eduardlazarus,in,0,1,0,https://x.com/undefined/status/1961274514932994469,235421767.0,ReformasiDikorupsi,31
31,1.96e+18,28/08/2025 19:41,26,luthfi anak short term memory fotonya viral pegang bendera aksi reformasidikorupsi ditahan melawan polisi demo tolong kakak menjaga ibuknya pantau ibunya ditemenin kemanamana khawatir,1.96e+18,,,in,0,1,3,https://x.com/undefined/status/1961152169740272128,141582052.0,ReformasiDikorupsi,32
32,1.96e+18,28/08/2025 17:29,0,kejadian terulang reformasidikorupsi,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961118918757790115,3039814633.0,ReformasiDikorupsi,33
33,1.96e+18,28/08/2025 16:48,6,pecat menteri dpr polisi butatuli penuhi tuntutan rakyat indonesiagelap peringatandarurat reformasidikorupsi,1.96e+18,,monstreza,in,0,0,3,https://x.com/undefined/status/1961108544117510199,377601687.0,ReformasiDikorupsi,34
34,1.96e+18,28/08/2025 15:52,0,nabrak rakyat meredam protes demokrasi pincang sejarah mencatat pelindung penindas reformasidikorupsi lawanrepresi,1.96e+18,,AmiraHawisa20,in,0,0,0,https://x.com/undefined/status/1961094556189151503,1.33e+18,ReformasiDikorupsi,35
35,1.96e+18,28/08/2025 15:41,379,administrator on forum network etc stock mylanta campur blanked dicampur ngeredain akibat flatulence blanked mata ampuh pasta gigi pengalaman aksi reformasidikorupsi,1.96e+18,,humaniesproject,in,0,0,35,https://x.com/undefined/status/1961091720109609000,192231045.0,ReformasiDikorupsi,36
36,1.96e+18,4/9/2025 2:55,1,guyonan rakyat mempan mendesak reformasipolri reformasipolisi,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1963435829436551573,3152238055.0,ReformasiPolri,37
37,1.96e+18,3/9/2025 21:05,0,demo gabungan polisi tni serang unisba unpas malam reformasipolri provokator,1.96e+18,https://pbs.twimg.com/media/Gz82OJ2bQAAGSgA.jpg,,in,0,0,0,https://x.com/undefined/status/1963347590864671093,1.6e+18,ReformasiPolri,38
38,1.96e+18,3/9/2025 20:58,0,ferry irwandi diteror akibat buka jaringan provokator demo gagalkan darurat militer provokator copotkapolrilistyosigit reformasipolri dprbebannegara,1.96e+18,https://pbs.twimg.com/media/Gz80m2pbkAEDE5x.jpg,,in,0,1,0,https://x.com/undefined/status/1963345814887309370,1.6e+18,ReformasiPolri,39
39,1.96e+18,3/9/2025 13:02,0,kompol kosmas dipecat lindas ojol demo ricuh pemecatan buntut tewasnya pengemudi ojol mencerminkan ketegasan polri penegakan etik evaluasi prosedur pengamanan aksi reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1963225972720963701,1.93e+18,ReformasiPolri,40
40,1.96e+18,3/9/2025 11:33,890,iko juliant dibunuh polisi acab resetindonesia reformasipolri,1.96e+18,,adolezence,in,1,1,126,https://x.com/undefined/status/1963203724362281359,1.6e+18,ReformasiPolri,41
41,1.96e+18,3/9/2025 10:43,1,yasudah biar kompak resetindonesia perampasanaset reformasipolri dukung reset ind man ogi ganti profil pinky,1.96e+18,,Anak__Ogi,in,0,0,0,https://x.com/undefined/status/1963191084890370242,3466666161.0,ReformasiPolri,42
42,1.96e+18,3/9/2025 9:31,2544,rakyat protes turun jalan rakyat bodoh kesadaran argumentasi protes ordebaru reformasipolri kembalikanmiliterkebarak yaakubakaldibaca,1.96e+18,https://pbs.twimg.com/media/Gz6XYWkaAAAotTD.jpg,,in,97,7,2307,https://x.com/undefined/status/1963172943657042194,1.37e+18,ReformasiPolri,43
43,1.96e+18,3/9/2025 6:41,4,reformasi kepolisian republik indonesia reformasipolri polri kepolisian polisi kapolri listyosigitprabowo perspektif radhartribaskoro,1.96e+18,https://pbs.twimg.com/media/Gz5wSbNbgAAatQE.png,,in,2,0,1,https://x.com/undefined/status/1963130123869376844,1.9e+18,ReformasiPolri,44
44,1.96e+18,3/9/2025 4:35,0,hello hi sikapmu reformasipolri setuju teriak non-governmental organization swj,1.96e+18,,Graminale,in,0,0,0,https://x.com/undefined/status/1963098576806187255,1.93e+18,ReformasiPolri,45
45,1.96e+18,2/9/2025 18:29,0,seandainya tuntutan reformasipolri setuju,1.96e+18,,Graminale,in,0,0,0,https://x.com/undefined/status/1962946099561545808,1.93e+18,ReformasiPolri,46
46,1.96e+18,2/9/2025 17:15,0,kawal tindakan represif polri reformasipolri,1.96e+18,,barengwarga,in,0,0,0,https://x.com/undefined/status/1962927347746930936,1.64e+18,ReformasiPolri,47
47,1.96e+18,2/9/2025 14:38,92,wadas video kejadian amplifier artikel beritanya utasan linknya reformasipolri,1.96e+18,https://pbs.twimg.com/media/Gz2UC_lbIAAgk4S.jpg,,in,0,2,30,https://x.com/undefined/status/1962887795569229977,71466821.0,ReformasiPolri,48
48,1.96e+18,2/9/2025 13:03,0,urgensinya polisi pangkat istimewa reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962864009490870507,402689904.0,ReformasiPolri,49
49,1.96e+18,2/9/2025 12:05,12,keadilan ditegakkan tawarmenawar reformasipolri hukum berat pelanggar ham,1.96e+18,,,in,0,2,5,https://x.com/undefined/status/1962849428316012997,1.38e+18,ReformasiPolri,50
50,1.96e+18,2/9/2025 10:05,0,berdukacita mendalam keluarga ditinggalkan reformasipolri,1.96e+18,https://pbs.twimg.com/media/Gz1VpW1aoAQg_IP.jpg,,in,0,0,0,https://x.com/undefined/status/1962819191343632704,88869591.0,ReformasiPolri,51
51,1.96e+18,2/9/2025 8:07,286,maripahami impunitas melanggengkan penyiksaan kekerasan polisi impunitas upaya reformasi polri berbasis ham melanggengkan praktik penyiksaan kekerasan penggunaan kekuatan berlebih kepolisian reformasipolri,1.96e+18,https://pbs.twimg.com/amplify_video_thumb/1962789201445036032/img/HJ4sCHQBzio-rwXS.jpg,,in,5,2,201,https://x.com/undefined/status/1962789356961440205,203158484.0,ReformasiPolri,52
52,1.96e+18,2/9/2025 7:42,0,cermati sungguh sungguh tindakan apapun mengatasi krisis kepercayaan rakyat pemerintah akut kecuali memanggil manula istana penghargaan polisi reformasipolri ruuperampasanaset,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962783266655834386,183561552.0,ReformasiPolri,53
53,1.96e+18,2/9/2025 5:09,0,kekerasan anarkisme polisi restu negara mentally retarded presiden polisipembunuh reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962744606594081220,93312464.0,ReformasiPolri,54
54,1.96e+18,2/9/2025 4:51,1,semarang polisi berlaku kejam siksa mahasiswa amplifier tahanan physical education muntah darah reformasipolri reformasipolisi,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1962740113173295278,3152238055.0,ReformasiPolri,55
55,1.96e+18,2/9/2025 4:41,1,kaum perusuh pembakar amplifier penjarah digerakan lemparkan molotov disiapkan kabur hilang mahswa buruh pendemo reformasipolri reformasipolisi adilijokowiamannegeri,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1962737526722162714,3152238055.0,ReformasiPolri,56
56,1.96e+18,2/9/2025 4:34,1,reformasipolri alasan mendasar jenisnya gelapkan motor orang dihukum pakai helm merah pidana aparat 2x berat hukuman pramuka telat baris payaah,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1962735904076046829,3152238055.0,ReformasiPolri,57
57,1.96e+18,1/9/2025 18:06,1,ketua bem perjuangkan mahasiswa ditahan polisi demo komisi dpr polda do it yourself lantang teriakan reformasipolri reformasipolisi,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962577793260364073,3152238055.0,ReformasiPolri,58
58,1.96e+18,1/9/2025 16:59,23,nyawa berkorban kekhilafan aparatmu mbah wo affan dilindas rheza dipukul andika ditendang iko menyusul selamat jalan teman reformasipolri,1.96e+18,,txtdrimedia,in,0,1,6,https://x.com/undefined/status/1962560927615856782,1.72e+18,ReformasiPolri,59
59,1.96e+18,1/9/2025 14:28,0,afan kurniawan simbol rakyat tertindas sistem pemerintah abai krisis berubah kerusuhan saksikan analisis lengkap video reformasipolri suararakyat anakbangsa,1.96e+18,,gadislisong,in,0,0,0,https://x.com/undefined/status/1962523040341983321,1.17e+18,ReformasiPolri,60
60,1.96e+18,1/9/2025 14:28,0,menduga sabotase diamdiam orang prabowo krisis beras pajak mencekik afan berpotensi melemahkan pemerintahannya politikindonesia reformasipolri,1.96e+18,,gadislisong,in,0,1,0,https://x.com/undefined/status/1962523033668915452,1.17e+18,ReformasiPolri,61
61,1.96e+18,1/9/2025 14:28,0,demo amplifier agustus memuncak rakyat marah krisis ekonomi pajak amplifier kelangkaan beras kematian afan kurniawan driver ojol titik application programming interface menyulut emosi kolektif reformasipolri afankurniawan,1.96e+18,,gadislisong,in,0,1,0,https://x.com/undefined/status/1962523024751837189,1.17e+18,ReformasiPolri,62
62,1.96e+18,1/9/2025 14:28,0,afan kurniawan korban simbol kemarahan rakyat polisi arogan diusut polri wajib direformasi prabowo berani bersihbersih sabotase melemahkan pemerintahannya reformasipolri krisisindonesia suararakyat,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1962523022881140916,1.17e+18,ReformasiPolri,63
63,1.96e+18,1/9/2025 14:25,0,krisis beras pajak rakyat marah kematian afan kurniawan titik application programming interface dpr amplifier pejabat arogan polri wajib dirombak intelijen provokator indonesia butuh ketegasan amplifier empati keadilanuntukrakyat reformasipolri anakbangsa,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1962522266954322304,1.17e+18,ReformasiPolri,64
64,1.96e+18,1/9/2025 14:24,0,demo rakyat memuncak pasca kematian afan kurniawan publik menuntut reformasi polri total janji prabowo berani rotasi besarbesaran potensi kerusuhan reformasipolri demoindonesia afankurniawan,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962521924288033250,1.17e+18,ReformasiPolri,65
66,1.96e+18,1/9/2025 12:32,0,kemana demo ketahuan ormas alat kekuasaan ormas demokrattolaktunjangandpr reformasipolri,1.96e+18,https://pbs.twimg.com/media/GzwtlJWaMAAFJsV.jpg,,in,0,0,0,https://x.com/undefined/status/1962493657388634575,1.36e+18,ReformasiPolri,67
67,1.96e+18,1/9/2025 8:27,0,polisi indonesia reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962432082086605251,1.52e+18,ReformasiPolri,68
68,1.96e+18,1/9/2025 4:00,0,aparat terkendali reformasipolri reformasipolisi,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962365032915984638,3152238055.0,ReformasiPolri,69
69,1.96e+18,1/9/2025 1:17,1,berlanjut reformasipolri reformasipolisi,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962323778660364437,3152238055.0,ReformasiPolri,70
70,1.96e+18,31/08/2025 15:27,0,polisi demo general publik ojol mahasiswa ambulans shame fuckers reformasipolri acab,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962175415617011903,1.38e+18,ReformasiPolri,71
71,1.96e+18,31/08/2025 15:24,1,ditabrak dilindas kakak tertabrak reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962174778414191097,907649371.0,ReformasiPolri,72
72,1.96e+18,31/08/2025 13:36,6,intelligence intelligence provokator kaos hitam pakai helm bawa bawa pentungan aparat jobdesc mukulin rakyat ngamanin rakyat bawa senjata rakyat bawa badan acab reformasipolri reformasitni,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962147480931594613,83189369.0,ReformasiPolri,73
73,1.96e+18,31/08/2025 13:31,1,usut tuntas amplifier berhenti kebrutalan polisi rakyat musuh reformasipolri reformasipolisi,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1962146174800138529,3152238055.0,ReformasiPolri,74
74,1.96e+18,31/08/2025 12:59,0,protes rakyatmu membiayai hidupmu orang kanankirimu hidup rakyat reformasipolri,1.96e+18,,prabowo,in,0,0,0,https://x.com/undefined/status/1962138174727319598,9.83e+17,ReformasiPolri,75
75,1.96e+18,31/08/2025 12:22,0,izin sayang sayang sms message svt be there soon day6 ampteam sibuk negaraku sayang resetindonesia reformasidpr reformasipolri,1.96e+18,https://pbs.twimg.com/media/Gzrh3LWbcAA7ktC.jpg,,in,0,0,0,https://x.com/undefined/status/1962128927864095033,1.46e+18,ReformasiPolri,76
76,1.96e+18,31/08/2025 12:19,1,yth presiden aksi menelan nyawa wni keadilan amplifier kepercayaan publik mohon bebaskan peserta demo ditahan ganti kapolri amplifier evaluasi institusi hukum berat brimob batalkan pajak memberatkan ganti menkeu reformasipolri tolakpajak,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1962128090232140118,1.43e+18,ReformasiPolri,77
77,1.96e+18,31/08/2025 11:54,0,primawan dwiki catat nama mukamu acab reformasipolri,1.96e+18,,abcoulut,in,0,0,1,https://x.com/undefined/status/1962121929202253948,1.68e+18,ReformasiPolri,78
78,1.96e+18,31/08/2025 11:18,118,diaspora berlin bergerak resetindonesia berlinbergerak reformasipolri jualan batagor,1.96e+18,https://pbs.twimg.com/media/GzrTKJgXcAAEqkE.jpg,,in,2,0,44,https://x.com/undefined/status/1962112768972071336,64914751.0,ReformasiPolri,79
79,1.96e+18,31/08/2025 06:39,1,perjuangan rakyat sejatinya kalah suarasuara lantang mengutuk penindasan terdengar tetaplah teguh kawanku sungguh perjuangan menjaga warga memiliki bubarkandpr reformasipolri,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1962042227863203840/pu/img/CNs89maCVs_T2GMR.jpg,,in,0,1,0,https://x.com/undefined/status/1962042489956933723,1.76e+18,ReformasiPolri,80
80,1.96e+18,31/08/2025 04:40,0,forum advokasi ugm berdiri keluarga korban paralytic burug ditindas rakyat suaranya dibungkam bersuara diam bersekutu penindasan justiceforaffan hentikanrepresifitasnegara reformasipolri,1.96e+18,,formad_ugm,in,0,0,0,https://x.com/undefined/status/1962012665657901190,3189505243.0,ReformasiPolri,81
81,1.96e+18,31/08/2025 00:52,0,bubarkandpr reformasipolri seenak rakyat,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961955198785708436,1.61e+18,ReformasiPolri,82
82,1.96e+18,31/08/2025 00:36,0,pemilu ulang reformasipolri reformasidpr pemiluulang,1.96e+18,,ComradNobody,in,0,1,0,https://x.com/undefined/status/1961951069287895455,1.57e+18,ReformasiPolri,83
83,1.96e+18,31/08/2025 00:32,0,mestinya pecat presiden reformasipolri reformasidpr pemiluulang,1.96e+18,,dawiguna,in,0,0,0,https://x.com/undefined/status/1961950121543012450,1.57e+18,ReformasiPolri,84
84,1.96e+18,31/08/2025 00:19,0,bikin mengusik lapisan uang uang main powernya reformasiparlemen reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961946842599727322,1.89e+18,ReformasiPolri,85
85,1.96e+18,31/08/2025 00:02,0,lihat mukanya orang jahat turun reformasipolri,1.96e+18,,intinyadeh,in,0,0,0,https://x.com/undefined/status/1961942534697189815,49706426.0,ReformasiPolri,86
86,1.96e+18,30/08/2025 23:43,1,ijinkan tembak bangun tidur lihat berita bawa negeri rakyat tumbal keserakahan paralytic pejabat penguasa reformasipolri reformasipolri negeriparabedebah negeriparabedebah,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1961937773168144384/pu/img/LzwxHvIBDxL2VLdg.jpg,,in,0,0,1,https://x.com/undefined/status/1961937792742891891,1.75e+18,ReformasiPolri,87
87,1.96e+18,30/08/2025 20:59,0,istighfar sehat sehat teman teman turun jalan reformasidpr reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961896619168985132,1.22e+18,ReformasiPolri,88
88,1.96e+18,30/08/2025 20:06,0,perang rakyat hasrat reformasipolri indonesiareset wargajagawarga acab,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961883166190575713,1.9e+18,ReformasiPolri,89
89,1.96e+18,30/08/2025 19:54,395,polri superbody direformasi reformasipolri hatihatikamumulaiberpikir,1.96e+18,https://pbs.twimg.com/media/Gzn_VqVaAAADB_T.jpg,,in,1,3,232,https://x.com/undefined/status/1961880120286937429,71466821.0,ReformasiPolri,90
90,1.96e+18,30/08/2025 18:02,0,gila segininya melawan rakyat reformasi polisi perubahan pemahaman publik layan security force reformasipolri defundthepolice defundpolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961852154052047254,1.61e+18,ReformasiPolri,91
91,1.96e+18,30/08/2025 17:32,0,mati peluru diperintahi kecuali stop it pemberi perintah reformasiparlemen reformasipolri acab1312,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961844478811210206,1.47e+18,ReformasiPolri,92
92,1.96e+18,30/08/2025 17:19,0,aparat otaknya dimana ditendang ditabrak truk reformasipolri reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961841158340173917,3152238055.0,ReformasiPolri,93
93,1.96e+18,30/08/2025 16:12,1,waspada temanteman stop it prabowo sigit berani mengeluarkan perintah tembak massa aksi tinggal something or someone good cah reformasipolri polisipembunuhrakyat dprri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961824391215685675,8.61e+17,ReformasiPolri,94
94,1.96e+18,30/08/2025 15:59,0,kebohongan publik modus rapat resmi dpr reformasipolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961821207797653860,3152238055.0,ReformasiPolri,95
95,1.96e+18,30/08/2025 15:26,1,copotkapolri reformasipolri hapus kenaikan pajak batalkan tunjangan dpr kondusif,1.96e+18,,tvOneNews,in,0,0,0,https://x.com/undefined/status/1961812714445291544,1.07e+18,ReformasiPolri,96
96,1.96e+18,30/08/2025 15:11,2,bereksperimen copotkapolri reformasipolri hapus kenaikan pajak hapus tunjangan dpr kondusif,1.96e+18,,kompascom,in,0,0,0,https://x.com/undefined/status/1961809077086101954,1.07e+18,ReformasiPolri,97
97,1.96e+18,30/08/2025 15:08,1,bereksperimen copotkapolri reformasipolri hapus tunjangan dpr kondusif,1.96e+18,,VIVAcoid,in,0,0,0,https://x.com/undefined/status/1961808323919089885,1.07e+18,ReformasiPolri,98
98,1.96e+18,30/08/2025 13:03,0,tanggal september aksi kamisan kaltim alliasi mahakam mengadakan aksi blacken dprd kaltim halal bihalal masjid islamic center wib kerumunan bergerak dprd kalimantan timur starcraft  kaltimfolks reformasipolri bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GzmhklQbYAArFVA.jpg,,in,0,1,0,https://x.com/undefined/status/1961776768173633780,1559248458.0,ReformasiPolri,99
99,1.96e+18,30/08/2025 12:24,0,eksperimen meredam demonstrasi copotkapolrilistyosigit reformasipolri batalkan pemberian tunjangan dpr batalkan kebijakan memeras rakyat,1.96e+18,,republikaonline,in,0,0,0,https://x.com/undefined/status/1961766957801456053,1.07e+18,ReformasiPolri,100
100,1.96e+18,30/08/2025 10:19,0,rakyat menuntut copot kapolri reformasi polri bangun institusi benarbenar melayani membunuh rakyat negara menggadaikan legitimasi konstitusinya reformasipolri copotkapolri savedemokrasi,1.96e+18,,SandiMataram,in,0,1,0,https://x.com/undefined/status/1961735502295625763,1.76e+18,ReformasiPolri,101
